SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
Jorge,30,zeroday,zeroday:judder_level1,zeroday:noise_colors_level2,LEFT,zeroday:judder_level1,zeroday:noise_colors_level2,5.726,240.06
Jorge,31,classroom,classroom:judder_level0,classroom:motion_resolution_level2,LEFT,classroom:judder_level0,classroom:motion_resolution_level2,4.8508,240.08
Jorge,32,bistro_interior,bistro_interior:restir_level1,bistro_interior:duration_flicker_level1,RIGHT,bistro_interior:duration_flicker_level1,bistro_interior:restir_level1,5.6176,240.06
Jorge,33,landscape,landscape:duration_flicker_level1,landscape:motion_resolution_level1,LEFT,landscape:duration_flicker_level1,landscape:motion_resolution_level1,5.6718,240.04
Jorge,34,marbles,marbles:judder_level2,marbles:restir_level1,RIGHT,marbles:restir_level1,marbles:judder_level2,5.226,240.06
Jorge,35,attic,attic:stutter_level2,attic:temporal-resolution-multiplexing_level2,RIGHT,attic:temporal-resolution-multiplexing_level2,attic:stutter_level2,11.1684,240.01
Jorge,36,classroom,classroom:restir_level0,classroom:noise_colors_level1,LEFT,classroom:restir_level0,classroom:noise_colors_level1,4.5967,240.06
Jorge,37,landscape,landscape:restir_level1,landscape:restir_level2,LEFT,landscape:restir_level1,landscape:restir_level2,5.376,240.06
Jorge,38,landscape,landscape:motion_noise_level1,landscape:judder_level2,LEFT,landscape:motion_noise_level1,landscape:judder_level2,5.3718,240.06
Jorge,39,subway,subway:duration_flicker_level0,subway:dlss_rr_level0,LEFT,subway:duration_flicker_level0,subway:dlss_rr_level0,7.8888,240.03
Jorge,40,landscape,landscape:duration_flicker_level0,landscape:dlss_rr_level2,LEFT,landscape:duration_flicker_level0,landscape:dlss_rr_level2,10.0599,240.02
Jorge,41,marbles,marbles:stutter_level0,marbles:noise_colors_level1,LEFT,marbles:stutter_level0,marbles:noise_colors_level1,4.8382,240.06
Jorge,42,attic,attic:judder_level1,attic:dlss_rr_level1,LEFT,attic:judder_level1,attic:dlss_rr_level1,4.955,240.08
Jorge,43,landscape,landscape:motion_resolution_level0,landscape:noise_colors_level2,LEFT,landscape:motion_resolution_level0,landscape:noise_colors_level2,5.376,240.05
Jorge,44,zeroday,zeroday:noise_colors_level2,zeroday:restir_level0,LEFT,zeroday:noise_colors_level2,zeroday:restir_level0,5.5427,240.05
Jorge,45,landscape,landscape:motion_noise_level1,landscape:noise_colors_level1,RIGHT,landscape:noise_colors_level1,landscape:motion_noise_level1,6.897,240.04
Jorge,46,attic,attic:duration_flicker_level0,attic:duration_flicker_level2,LEFT,attic:duration_flicker_level0,attic:duration_flicker_level2,4.9718,240.06
Jorge,47,zeroday,zeroday:duration_flicker_level0,zeroday:judder_level1,RIGHT,zeroday:judder_level1,zeroday:duration_flicker_level0,5.8635,240.04
Jorge,48,classroom,classroom:dlss_rr_level0,classroom:judder_level2,LEFT,classroom:dlss_rr_level0,classroom:judder_level2,4.7466,240.07
Jorge,49,pink_room,pink_room:duration_flicker_level1,pink_room:restir_level1,RIGHT,pink_room:restir_level1,pink_room:duration_flicker_level1,5.3386,240.05
Jorge,50,landscape,landscape:duration_flicker_level2,landscape:temporal-resolution-multiplexing_level1,RIGHT,landscape:temporal-resolution-multiplexing_level1,landscape:duration_flicker_level2,5.455,240.06
Jorge,51,pink_room,pink_room:judder_level2,pink_room:stutter_level2,LEFT,pink_room:judder_level2,pink_room:stutter_level2,5.3551,240.05
Jorge,52,marbles,marbles:dlss_rr_level1,marbles:judder_level0,RIGHT,marbles:judder_level0,marbles:dlss_rr_level1,4.9884,240.1
Jorge,53,attic,attic:restir_level0,attic:motion_noise_level0,RIGHT,attic:motion_noise_level0,attic:restir_level0,4.8218,240.06
Jorge,54,landscape,landscape:judder_level1,landscape:stutter_level2,LEFT,landscape:judder_level1,landscape:stutter_level2,5.3969,240.05
Jorge,55,marbles,marbles:duration_flicker_level0,marbles:duration_flicker_level2,LEFT,marbles:duration_flicker_level0,marbles:duration_flicker_level2,4.5174,240.08
Jorge,56,subway,subway:motion_resolution_level2,subway:duration_flicker_level2,RIGHT,subway:duration_flicker_level2,subway:motion_resolution_level2,7.1804,240.03
Jorge,57,zeroday,zeroday:stutter_level1,zeroday:judder_level0,LEFT,zeroday:stutter_level1,zeroday:judder_level0,6.2594,240.04
Jorge,58,attic,attic:dlss_rr_level2,attic:duration_flicker_level1,RIGHT,attic:duration_flicker_level1,attic:dlss_rr_level2,4.7466,240.07
Jorge,59,attic,attic:restir_level1,attic:stutter_level0,RIGHT,attic:stutter_level0,attic:restir_level1,5.0843,240.05
Jorge,60,pink_room,pink_room:duration_flicker_level0,pink_room:noise_colors_level0,RIGHT,pink_room:noise_colors_level0,pink_room:duration_flicker_level0,5.4468,240.05
Jorge,61,subway,subway:restir_level0,subway:noise_colors_level0,RIGHT,subway:noise_colors_level0,subway:restir_level0,5.2801,240.06
Jorge,62,landscape,landscape:judder_level0,landscape:restir_level2,RIGHT,landscape:restir_level2,landscape:judder_level0,7.0053,240.05
Jorge,63,landscape,landscape:restir_level0,landscape:motion_resolution_level2,LEFT,landscape:restir_level0,landscape:motion_resolution_level2,5.4093,240.06
Jorge,64,marbles,marbles:temporal-resolution-multiplexing_level2,marbles:dlss_rr_level2,RIGHT,marbles:dlss_rr_level2,marbles:temporal-resolution-multiplexing_level2,4.9134,240.07
Jorge,65,subway,subway:noise_colors_level1,subway:dlss_rr_level2,LEFT,subway:noise_colors_level1,subway:dlss_rr_level2,5.4426,240.05
Jorge,66,subway,subway:motion_resolution_level0,subway:motion_resolution_level2,LEFT,subway:motion_resolution_level0,subway:motion_resolution_level2,5.401,240.06
Jorge,67,zeroday,zeroday:temporal-resolution-multiplexing_level2,zeroday:judder_level2,RIGHT,zeroday:judder_level2,zeroday:temporal-resolution-multiplexing_level2,5.8135,240.05
Jorge,68,marbles,marbles:duration_flicker_level1,marbles:dlss_rr_level2,RIGHT,marbles:dlss_rr_level2,marbles:duration_flicker_level1,5.8886,240.04
Jorge,69,bistro_interior,bistro_interior:dlss_rr_level2,bistro_interior:dlss_rr_level0,RIGHT,bistro_interior:dlss_rr_level0,bistro_interior:dlss_rr_level2,5.2594,240.06
Jorge,70,classroom,classroom:restir_level1,classroom:motion_resolution_level2,LEFT,classroom:restir_level1,classroom:motion_resolution_level2,4.6509,240.07
Jorge,71,attic,attic:motion_noise_level0,attic:dlss_rr_level1,LEFT,attic:motion_noise_level0,attic:dlss_rr_level1,4.7801,240.06
Jorge,72,pink_room,pink_room:restir_level0,pink_room:duration_flicker_level2,LEFT,pink_room:restir_level0,pink_room:duration_flicker_level2,5.3135,240.06
Jorge,73,subway,subway:dlss_rr_level1,subway:duration_flicker_level1,LEFT,subway:dlss_rr_level1,subway:duration_flicker_level1,5.451,240.05
Jorge,74,landscape,landscape:dlss_rr_level0,landscape:stutter_level0,RIGHT,landscape:stutter_level0,landscape:dlss_rr_level0,5.326,240.05
Jorge,75,bistro_exterior,bistro_exterior:judder_level1,bistro_exterior:noise_colors_level2,LEFT,bistro_exterior:judder_level1,bistro_exterior:noise_colors_level2,5.4343,240.05
Jorge,76,pink_room,pink_room:temporal-resolution-multiplexing_level0,pink_room:judder_level2,LEFT,pink_room:temporal-resolution-multiplexing_level0,pink_room:judder_level2,5.4969,240.06
Jorge,77,attic,attic:restir_level2,attic:duration_flicker_level2,RIGHT,attic:duration_flicker_level2,attic:restir_level2,5.3593,240.06
Jorge,78,zeroday,zeroday:dlss_rr_level1,zeroday:temporal-resolution-multiplexing_level2,LEFT,zeroday:dlss_rr_level1,zeroday:temporal-resolution-multiplexing_level2,5.4259,240.06
Jorge,79,bistro_exterior,bistro_exterior:temporal-resolution-multiplexing_level2,bistro_exterior:motion_noise_level0,RIGHT,bistro_exterior:motion_noise_level0,bistro_exterior:temporal-resolution-multiplexing_level2,5.4885,240.05
Jorge,80,subway,subway:noise_colors_level0,subway:judder_level0,RIGHT,subway:judder_level0,subway:noise_colors_level0,5.3135,240.06
Jorge,81,bistro_interior,bistro_interior:duration_flicker_level1,bistro_interior:dlss_rr_level1,LEFT,bistro_interior:duration_flicker_level1,bistro_interior:dlss_rr_level1,5.4468,240.07
Jorge,82,bistro_exterior,bistro_exterior:temporal-resolution-multiplexing_level0,bistro_exterior:restir_level0,LEFT,bistro_exterior:temporal-resolution-multiplexing_level0,bistro_exterior:restir_level0,7.3054,240.04
Jorge,83,landscape,landscape:duration_flicker_level2,landscape:motion_noise_level0,RIGHT,landscape:motion_noise_level0,landscape:duration_flicker_level2,5.3511,240.05
Jorge,84,bistro_exterior,bistro_exterior:motion_resolution_level2,bistro_exterior:dlss_rr_level1,RIGHT,bistro_exterior:dlss_rr_level1,bistro_exterior:motion_resolution_level2,5.4759,240.06
Jorge,85,bistro_exterior,bistro_exterior:judder_level0,bistro_exterior:stutter_level2,LEFT,bistro_exterior:judder_level0,bistro_exterior:stutter_level2,5.4759,240.06
Jorge,86,zeroday,zeroday:duration_flicker_level2,zeroday:motion_noise_level1,RIGHT,zeroday:motion_noise_level1,zeroday:duration_flicker_level2,5.5635,240.05
Jorge,87,subway,subway:noise_colors_level1,subway:motion_resolution_level1,LEFT,subway:noise_colors_level1,subway:motion_resolution_level1,9.5557,240.02
Jorge,88,landscape,landscape:temporal-resolution-multiplexing_level0,landscape:duration_flicker_level1,LEFT,landscape:temporal-resolution-multiplexing_level0,landscape:duration_flicker_level1,5.3636,240.05
Jorge,89,pink_room,pink_room:duration_flicker_level0,pink_room:noise_colors_level1,RIGHT,pink_room:noise_colors_level1,pink_room:duration_flicker_level0,5.605,240.05
Jorge,90,classroom,classroom:duration_flicker_level1,classroom:restir_level2,RIGHT,classroom:restir_level2,classroom:duration_flicker_level1,4.7426,240.07
Jorge,91,classroom,classroom:duration_flicker_level0,classroom:dlss_rr_level0,RIGHT,classroom:dlss_rr_level0,classroom:duration_flicker_level0,5.0676,240.07
Jorge,92,landscape,landscape:motion_resolution_level0,landscape:motion_resolution_level2,LEFT,landscape:motion_resolution_level0,landscape:motion_resolution_level2,6.2385,240.04
Jorge,93,marbles,marbles:motion_noise_level1,marbles:noise_colors_level1,LEFT,marbles:motion_noise_level1,marbles:noise_colors_level1,5.3717,240.05
Jorge,94,bistro_interior,bistro_interior:noise_colors_level1,bistro_interior:motion_noise_level1,RIGHT,bistro_interior:motion_noise_level1,bistro_interior:noise_colors_level1,8.6181,240.02
Jorge,95,attic,attic:dlss_rr_level0,attic:motion_noise_level0,RIGHT,attic:motion_noise_level0,attic:dlss_rr_level0,4.8259,240.11
Jorge,96,landscape,landscape:duration_flicker_level1,landscape:dlss_rr_level1,LEFT,landscape:duration_flicker_level1,landscape:dlss_rr_level1,6.6387,240.03
Jorge,97,marbles,marbles:dlss_rr_level2,marbles:dlss_rr_level0,RIGHT,marbles:dlss_rr_level0,marbles:dlss_rr_level2,8.4638,240.03
Jorge,98,marbles,marbles:restir_level2,marbles:judder_level1,RIGHT,marbles:judder_level1,marbles:restir_level2,5.426,240.05
Jorge,99,zeroday,zeroday:duration_flicker_level1,zeroday:stutter_level2,LEFT,zeroday:duration_flicker_level1,zeroday:stutter_level2,9.4932,240.02
Jorge,100,subway,subway:duration_flicker_level0,subway:duration_flicker_level2,LEFT,subway:duration_flicker_level0,subway:duration_flicker_level2,5.2218,240.05
Jorge,101,bistro_interior,bistro_interior:motion_noise_level2,bistro_interior:temporal-resolution-multiplexing_level0,RIGHT,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:motion_noise_level2,4.8676,240.05
Jorge,102,marbles,marbles:judder_level2,marbles:dlss_rr_level2,RIGHT,marbles:dlss_rr_level2,marbles:judder_level2,4.3634,240.06
Jorge,103,landscape,landscape:restir_level0,landscape:noise_colors_level0,LEFT,landscape:restir_level0,landscape:noise_colors_level0,5.3343,240.06
Jorge,104,zeroday,zeroday:motion_noise_level2,zeroday:dlss_rr_level0,RIGHT,zeroday:dlss_rr_level0,zeroday:motion_noise_level2,5.4385,240.05
Jorge,105,landscape,landscape:restir_level0,landscape:judder_level1,RIGHT,landscape:judder_level1,landscape:restir_level0,5.3509,240.06
Jorge,106,bistro_exterior,bistro_exterior:judder_level0,bistro_exterior:noise_colors_level0,RIGHT,bistro_exterior:noise_colors_level0,bistro_exterior:judder_level0,6.0052,240.05
Jorge,107,attic,attic:judder_level0,attic:judder_level2,LEFT,attic:judder_level0,attic:judder_level2,5.0134,240.06
Jorge,108,attic,attic:noise_colors_level1,attic:temporal-resolution-multiplexing_level0,RIGHT,attic:temporal-resolution-multiplexing_level0,attic:noise_colors_level1,4.9051,240.06
Jorge,109,classroom,classroom:judder_level2,classroom:restir_level1,LEFT,classroom:judder_level2,classroom:restir_level1,5.0968,240.05
Jorge,110,classroom,classroom:judder_level0,classroom:duration_flicker_level1,LEFT,classroom:judder_level0,classroom:duration_flicker_level1,4.7635,240.05
Jorge,111,bistro_interior,bistro_interior:duration_flicker_level2,bistro_interior:dlss_rr_level0,LEFT,bistro_interior:duration_flicker_level2,bistro_interior:dlss_rr_level0,4.8633,240.07
Jorge,112,zeroday,zeroday:noise_colors_level2,zeroday:duration_flicker_level2,LEFT,zeroday:noise_colors_level2,zeroday:duration_flicker_level2,6.8177,240.04
Jorge,113,bistro_interior,bistro_interior:motion_noise_level1,bistro_interior:restir_level0,LEFT,bistro_interior:motion_noise_level1,bistro_interior:restir_level0,5.1259,240.06
Jorge,114,classroom,classroom:motion_resolution_level2,classroom:judder_level1,RIGHT,classroom:judder_level1,classroom:motion_resolution_level2,4.98,240.06
Jorge,115,landscape,landscape:duration_flicker_level1,landscape:judder_level2,LEFT,landscape:duration_flicker_level1,landscape:judder_level2,5.2468,240.05
Jorge,116,zeroday,zeroday:stutter_level0,zeroday:motion_noise_level1,LEFT,zeroday:stutter_level0,zeroday:motion_noise_level1,5.4885,240.05
Jorge,117,subway,subway:duration_flicker_level2,subway:motion_noise_level1,LEFT,subway:duration_flicker_level2,subway:motion_noise_level1,8.2514,240.03
Jorge,118,classroom,classroom:dlss_rr_level1,classroom:motion_resolution_level1,LEFT,classroom:dlss_rr_level1,classroom:motion_resolution_level1,4.7925,240.06
Jorge,119,zeroday,zeroday:judder_level2,zeroday:stutter_level2,RIGHT,zeroday:stutter_level2,zeroday:judder_level2,5.6509,240.06
Jorge,120,bistro_exterior,bistro_exterior:restir_level1,bistro_exterior:stutter_level2,LEFT,bistro_exterior:restir_level1,bistro_exterior:stutter_level2,5.401,240.05
Jorge,121,pink_room,pink_room:duration_flicker_level1,pink_room:motion_resolution_level1,LEFT,pink_room:duration_flicker_level1,pink_room:motion_resolution_level1,5.2967,240.05
Jorge,122,classroom,classroom:duration_flicker_level0,classroom:motion_resolution_level1,LEFT,classroom:duration_flicker_level0,classroom:motion_resolution_level1,4.7175,240.09
Jorge,123,bistro_interior,bistro_interior:stutter_level0,bistro_interior:noise_colors_level0,RIGHT,bistro_interior:noise_colors_level0,bistro_interior:stutter_level0,5.526,240.05
Jorge,124,landscape,landscape:motion_noise_level2,landscape:motion_resolution_level0,LEFT,landscape:motion_noise_level2,landscape:motion_resolution_level0,5.3426,240.05
Jorge,125,attic,attic:stutter_level2,attic:restir_level1,RIGHT,attic:restir_level1,attic:stutter_level2,4.8841,240.07
Jorge,126,classroom,classroom:stutter_level1,classroom:motion_noise_level0,LEFT,classroom:stutter_level1,classroom:motion_noise_level0,4.6217,240.07
Jorge,127,bistro_interior,bistro_interior:duration_flicker_level2,bistro_interior:judder_level2,LEFT,bistro_interior:duration_flicker_level2,bistro_interior:judder_level2,5.2675,240.07
Jorge,128,classroom,classroom:stutter_level2,classroom:temporal-resolution-multiplexing_level1,RIGHT,classroom:temporal-resolution-multiplexing_level1,classroom:stutter_level2,4.8635,240.05
Jorge,129,zeroday,zeroday:stutter_level0,zeroday:noise_colors_level1,LEFT,zeroday:stutter_level0,zeroday:noise_colors_level1,9.3472,240.02
Jorge,130,classroom,classroom:dlss_rr_level1,classroom:temporal-resolution-multiplexing_level0,RIGHT,classroom:temporal-resolution-multiplexing_level0,classroom:dlss_rr_level1,4.7384,240.06
Jorge,131,classroom,classroom:stutter_level1,classroom:judder_level2,LEFT,classroom:stutter_level1,classroom:judder_level2,4.6675,240.07
Jorge,132,pink_room,pink_room:duration_flicker_level2,pink_room:temporal-resolution-multiplexing_level1,LEFT,pink_room:duration_flicker_level2,pink_room:temporal-resolution-multiplexing_level1,5.5343,240.05
Jorge,133,bistro_interior,bistro_interior:restir_level0,bistro_interior:restir_level2,LEFT,bistro_interior:restir_level0,bistro_interior:restir_level2,5.4135,240.05
Jorge,134,classroom,classroom:motion_resolution_level0,classroom:noise_colors_level0,RIGHT,classroom:noise_colors_level0,classroom:motion_resolution_level0,5.1051,240.06
Jorge,135,marbles,marbles:motion_noise_level2,marbles:noise_colors_level2,LEFT,marbles:motion_noise_level2,marbles:noise_colors_level2,5.3258,240.05
Jorge,136,classroom,classroom:duration_flicker_level2,classroom:temporal-resolution-multiplexing_level1,RIGHT,classroom:temporal-resolution-multiplexing_level1,classroom:duration_flicker_level2,4.9592,240.07
Jorge,137,pink_room,pink_room:judder_level2,pink_room:motion_noise_level1,RIGHT,pink_room:motion_noise_level1,pink_room:judder_level2,5.4092,240.06
Jorge,138,pink_room,pink_room:duration_flicker_level1,pink_room:motion_noise_level0,RIGHT,pink_room:motion_noise_level0,pink_room:duration_flicker_level1,5.355,240.05
Jorge,139,landscape,landscape:temporal-resolution-multiplexing_level2,landscape:stutter_level1,RIGHT,landscape:stutter_level1,landscape:temporal-resolution-multiplexing_level2,5.3593,240.05
Jorge,140,classroom,classroom:duration_flicker_level2,classroom:dlss_rr_level2,RIGHT,classroom:dlss_rr_level2,classroom:duration_flicker_level2,4.8884,240.06
Jorge,141,marbles,marbles:motion_resolution_level0,marbles:motion_noise_level1,RIGHT,marbles:motion_noise_level1,marbles:motion_resolution_level0,5.4884,240.05
Jorge,142,landscape,landscape:temporal-resolution-multiplexing_level2,landscape:motion_resolution_level2,LEFT,landscape:temporal-resolution-multiplexing_level2,landscape:motion_resolution_level2,5.3551,240.06
Jorge,143,zeroday,zeroday:motion_resolution_level0,zeroday:duration_flicker_level2,LEFT,zeroday:motion_resolution_level0,zeroday:duration_flicker_level2,5.3635,240.05
Jorge,144,bistro_interior,bistro_interior:judder_level1,bistro_interior:motion_noise_level0,RIGHT,bistro_interior:motion_noise_level0,bistro_interior:judder_level1,5.2551,240.06
Jorge,145,classroom,classroom:dlss_rr_level0,classroom:temporal-resolution-multiplexing_level2,LEFT,classroom:dlss_rr_level0,classroom:temporal-resolution-multiplexing_level2,4.7008,240.07
Jorge,146,bistro_exterior,bistro_exterior:noise_colors_level1,bistro_exterior:stutter_level2,LEFT,bistro_exterior:noise_colors_level1,bistro_exterior:stutter_level2,5.4176,240.06
Jorge,147,marbles,marbles:temporal-resolution-multiplexing_level1,marbles:noise_colors_level0,RIGHT,marbles:noise_colors_level0,marbles:temporal-resolution-multiplexing_level1,5.4594,240.04
Jorge,148,landscape,landscape:motion_noise_level0,landscape:temporal-resolution-multiplexing_level2,LEFT,landscape:motion_noise_level0,landscape:temporal-resolution-multiplexing_level2,5.3677,240.05
Jorge,149,bistro_interior,bistro_interior:restir_level0,bistro_interior:temporal-resolution-multiplexing_level0,RIGHT,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:restir_level0,5.3427,240.05
Jorge,150,attic,attic:motion_noise_level0,attic:noise_colors_level1,RIGHT,attic:noise_colors_level1,attic:motion_noise_level0,4.9675,240.06
Jorge,151,pink_room,pink_room:motion_resolution_level0,pink_room:temporal-resolution-multiplexing_level1,LEFT,pink_room:motion_resolution_level0,pink_room:temporal-resolution-multiplexing_level1,5.2593,240.06
Jorge,152,zeroday,zeroday:motion_resolution_level2,zeroday:duration_flicker_level1,RIGHT,zeroday:duration_flicker_level1,zeroday:motion_resolution_level2,5.5052,240.05
Jorge,153,zeroday,zeroday:stutter_level2,zeroday:temporal-resolution-multiplexing_level1,RIGHT,zeroday:temporal-resolution-multiplexing_level1,zeroday:stutter_level2,5.5176,240.05
Jorge,154,pink_room,pink_room:restir_level2,pink_room:restir_level0,RIGHT,pink_room:restir_level0,pink_room:restir_level2,5.1843,240.05
Jorge,155,classroom,classroom:restir_level2,classroom:duration_flicker_level2,LEFT,classroom:restir_level2,classroom:duration_flicker_level2,5.0633,240.07
Jorge,156,marbles,marbles:stutter_level0,marbles:motion_resolution_level1,LEFT,marbles:stutter_level0,marbles:motion_resolution_level1,4.3426,240.07
Jorge,157,classroom,classroom:motion_noise_level1,classroom:restir_level2,LEFT,classroom:motion_noise_level1,classroom:restir_level2,4.5467,240.06
Jorge,158,bistro_exterior,bistro_exterior:dlss_rr_level2,bistro_exterior:motion_noise_level2,RIGHT,bistro_exterior:motion_noise_level2,bistro_exterior:dlss_rr_level2,5.4426,240.04
Jorge,159,zeroday,zeroday:temporal-resolution-multiplexing_level0,zeroday:judder_level2,LEFT,zeroday:temporal-resolution-multiplexing_level0,zeroday:judder_level2,6.2136,240.04
Jorge,160,marbles,marbles:temporal-resolution-multiplexing_level2,marbles:stutter_level2,LEFT,marbles:temporal-resolution-multiplexing_level2,marbles:stutter_level2,6.6095,240.03
Jorge,161,classroom,classroom:restir_level0,classroom:motion_noise_level2,LEFT,classroom:restir_level0,classroom:motion_noise_level2,5.1135,240.07
Jorge,162,attic,attic:stutter_level2,attic:motion_resolution_level2,RIGHT,attic:motion_resolution_level2,attic:stutter_level2,4.905,240.07
Jorge,163,landscape,landscape:restir_level2,landscape:stutter_level0,RIGHT,landscape:stutter_level0,landscape:restir_level2,5.4093,240.06
Jorge,164,attic,attic:judder_level1,attic:stutter_level1,LEFT,attic:judder_level1,attic:stutter_level1,4.5676,240.06
Jorge,165,attic,attic:noise_colors_level0,attic:restir_level0,LEFT,attic:noise_colors_level0,attic:restir_level0,4.901,240.06
Jorge,166,marbles,marbles:dlss_rr_level0,marbles:noise_colors_level2,LEFT,marbles:dlss_rr_level0,marbles:noise_colors_level2,4.876,240.07
Jorge,167,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:judder_level2,LEFT,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:judder_level2,5.5884,240.05
Jorge,168,marbles,marbles:noise_colors_level1,marbles:temporal-resolution-multiplexing_level1,RIGHT,marbles:temporal-resolution-multiplexing_level1,marbles:noise_colors_level1,9.9432,240.02
Jorge,169,bistro_exterior,bistro_exterior:duration_flicker_level2,bistro_exterior:dlss_rr_level2,LEFT,bistro_exterior:duration_flicker_level2,bistro_exterior:dlss_rr_level2,5.926,240.05
